,0,1
0,-5.198112818628083,0.6418693163940358
1,-5.752295378391194,0.4186271113893151
2,-10.844898372319836,-7.553522726562745
3,-4.570984834276422,-0.8010174062556414
4,-3.519162152942358,0.039344896046664316
5,1.6039161102434356,0.7638804060602313
6,-9.751573566587453,-5.203026198176283
7,-11.510236350280888,-4.162843213812081
8,-7.726757948652349,-5.866565633916548
9,2.6765673892857738,3.2987275621576058
10,4.779996449540134,-0.32443193139318016
11,1.0777920747713634,-0.24999667608192788
12,-8.55545130096433,-5.035368003422989
13,2.1598639164807927,1.1201529987795342
14,-8.81718974886526,-4.579256336672506
15,-2.5381616962605764,-1.4182733283041056
16,2.8353662005252427,1.7732280494697048
17,1.1291553255034752,-0.837076678496977
18,-8.89314980317568,-5.32749594217125
19,-7.035285456338817,-4.634899727873358
20,-9.2909954481144,-6.110015326196258
21,2.2195308797816233,-0.14202964183788658
22,-8.992939211551535,-4.799269444060296
23,-3.7733390479978945,-0.051011394532166576
24,-8.14569116664311,-7.001194954819966
25,-5.000118356910459,0.23328229837492112
26,3.145997647610386,-0.9327584633808372
27,-4.047288540471058,-0.28806791126430403
28,1.7017610229278546,-0.7015952319679966
29,-8.82010859251805,-6.8453897716146255
30,-5.305073728915331,-0.9441718541643611
31,-9.464436766348976,-6.540657248342111
32,-5.3558787393335265,-0.5868578940940704
33,3.5761085352025774,1.1694369165766383
34,2.1344941218681637,0.12113278046118936
35,2.586182400977828,0.9569805269095712
36,1.5729639820201262,-1.0702799116772121
37,-4.713259381381282,0.18689188565681786
38,1.4647717886321905,0.40401695154220346
39,-9.022694729242932,-4.365698259762823
40,-10.813602278826897,-5.049525330241017
41,-8.147798210219307,-4.878821277170505
42,-5.38756058032074,-1.1581643478122075
43,-5.637424158568727,-0.3532777945242624
44,2.360947568112688,1.856906330648523
45,-8.094215850782051,-5.7749273933890635
46,0.8697309771259947,0.894993015839867
47,-10.430850668212116,-6.234084368027341
48,-5.236918503133578,-1.0430362562771252
49,-4.375312679469331,-2.1008262265869018
50,-3.342843321636564,-0.7225746905278861
51,-4.4021522495880046,0.6165079719624909
52,-8.405901057585934,-4.79557027150421
53,-9.956645364230686,-6.0521238864059725
54,-4.790766477182417,1.8141548842500252
55,1.5114886533311678,0.08990435656327739
56,-8.53616394179077,-5.625843913418277
57,-5.123436038011,1.325380067343854
58,-4.137439850960205,-0.9634777449914915
59,-6.1092242996779405,-0.7656151302004778
60,-3.9552829838949766,-0.48834169321107856
61,-10.076450036378095,-5.399924249770204
62,-2.5618627030201258,1.8427446529862106
63,3.3652968310380933,0.47109227839517376
64,-3.4138602280010337,0.3680288007294278
65,-4.472975483380635,0.14548592188595302
66,-8.981104302160377,-5.746658988105251
67,2.6104999861368405,1.3200199161005561
68,-5.498352996371847,-0.5449281261551849
69,-3.221981637325033,0.951099007048757
70,-4.620461290339238,-0.45834124212134375
71,-5.641214390659658,-0.322649501756115
72,-4.748618634041317,0.3237903601503631
73,2.2562098294791566,-0.5784480699664158
74,-8.424578320056511,-5.322646635548799
